news_url,outlet,outlet_latitude,outlet_longitude,gpe,gpe_latitude,gpe_longitude,gpe_county,gpe_occurrences,group_ID
https://6abc.com/entertainment/metallica-delays-tour-as-lead-singer-re-enters-rehab/5574459/,6abc.com,41.1288481,-74.6868815,New Zealand,-40.900557,174.885971,,51,0
https://6abc.com/5840218/,6abc.com,41.1288481,-74.6868815,Australia,-25.274398,133.775136,,179,5
https://6abc.com/tag/veterans-day/,6abc.com,41.1288481,-74.6868815,Vietnam,14.058324,108.277199,,389,32
https://6abc.com/tourist-deaths-in-dominican-republic-were-due-to-natural-causes-fbi-/5632844/,6abc.com,41.1288481,-74.6868815,Dominican Republic,18.735693,-70.162651,,52,42
https://6abc.com/weather/tropical-storm-iota-forms-could-follow-etas-deadly-path/7925892/,6abc.com,41.1288481,-74.6868815,Cuba,21.521757,-77.781167,,29,51
https://6abc.com/pets-animals/pupdates-harness-time/5110570/,6abc.com,41.1288481,-74.6868815,Hong Kong,22.3193039,114.1693611,,1161,53
https://6abc.com/community-events/mexican-heritage-flourishes-at-penn-museum/5649610/,6abc.com,41.1288481,-74.6868815,Mexico,23.634501,-102.552784,,76,55
https://6abc.com/health/man-greeted-with-cheers-big-hug-as-he-leaves-nj-hospital/6185522/,6abc.com,41.1288481,-74.6868815,South Florida,26.3013917,-80.6326916,,32,77
https://6abc.com/tag/caught-on-camera/,6abc.com,41.1288481,-74.6868815,Florida,27.6648274,-81.5157535,,937,97
https://6abc.com/science/everything-to-know-about-spacex-launch-scheduled-for-tonight/7983062/,6abc.com,41.1288481,-74.6868815,Fla.,27.6648274,-81.5157535,,97,97
https://6abc.com/watch/feed.yahoo,6abc.com,41.1288481,-74.6868815,Fossil Park,27.8356833,-82.6415919,Pinellas County,54,101
https://6abc.com/sports/2019-20-nba-league-pass-rankings/5613533/,6abc.com,41.1288481,-74.6868815,San Antonio,29.4251905,-98.4945922,Bexar County,48,128
https://6abc.com/delaware/,6abc.com,41.1288481,-74.6868815,Houston,29.7604267,-95.3698028,Harris County,720,137
https://6abc.com/watch/newsletter.headlinesMore,6abc.com,41.1288481,-74.6868815,New Orleans,29.95106579999999,-90.0715323,Orleans Parish,216,143
https://6abc.com/5455102/,6abc.com,41.1288481,-74.6868815,LA,30.5190775,-91.5208624,,965,173
https://6abc.com/sports/mlb-2020-playoffs-wild-card-standings-playoff-picture-and-postseason-format/6413680/,6abc.com,41.1288481,-74.6868815,L.A.,30.5190775,-91.5208624,,36,173
https://6abc.com/feed/fbi-inmate-is-the-deadliest-serial-killer-in-us-history/5602382/,6abc.com,41.1288481,-74.6868815,Louisiana,30.5190775,-91.5208624,,173,173
https://6abc.com/tag/6abc-contests-and-sweepstakes/,6abc.com,41.1288481,-74.6868815,Israel,31.046051,34.851612,,92,185
https://6abc.com/amp/politics/beto-orourke-ends-2020-presidential-campaign/5665098/,6abc.com,41.1288481,-74.6868815,El Paso,31.7618778,-106.4850217,El Paso County,81,196
https://6abc.com/weather/,6abc.com,41.1288481,-74.6868815,Texas,31.9685988,-99.9018131,,1404,204
https://6abc.com/amp/weather/tornado-rips-through-dallas-damaging-homes-and-businesses/5634643/,6abc.com,41.1288481,-74.6868815,Mississippi,32.3546679,-89.3985283,,39,219
https://6abc.com/weather/doppler/stormtracker-6---south-view/,6abc.com,41.1288481,-74.6868815,Eastern Montgomery,32.39041600000001,-86.202744,Montgomery County,61,222
https://6abc.com/pets-animals/meet-cinder-the-orphaned-sea-otter-pup-with-a-new-home/5574151/,6abc.com,41.1288481,-74.6868815,San Diego,32.715738,-117.1610838,San Diego County,49,238
https://6abc.com/tag/motorcycles/,6abc.com,41.1288481,-74.6868815,Fairmount Park,32.7232397,-117.1076578,San Diego County,158,240
https://6abc.com/5744419/,6abc.com,41.1288481,-74.6868815,Phoenix,33.4483771,-112.0740373,Maricopa County,62,269
https://6abc.com/feed/dashcam-video-shows-start-of-getty-fire/5658770/,6abc.com,41.1288481,-74.6868815,Santa Ana,33.7454725,-117.867653,Orange County,214,285
https://6abc.com/sports/gladys-knights-national-anthem-performance-before-super-bowl-2019-video/5119168/,6abc.com,41.1288481,-74.6868815,Atlanta,33.748752,-84.38768449999999,Fulton County,503,286
https://6abc.com/sports/gladys-knights-national-anthem-performance-before-super-bowl-2019-video/5119168/,6abc.com,41.1288481,-74.6868815,ATLANTA,33.748752,-84.38768449999999,Fulton County,52,286
https://6abc.com/sports/new-mls-playoff-format-is-a-winner-as-philly-gets-signature-win-la-galaxy-set-up-el-trafico-semifinal-at-lafc/5634958/,6abc.com,41.1288481,-74.6868815,Atlanta United,33.748752,-84.38768449999999,Fulton County,31,286
https://6abc.com/5658091/,6abc.com,41.1288481,-74.6868815,Long Beach,33.7700504,-118.1937395,Los Angeles County,72,287
https://6abc.com/weather/eyewitness-video-shows-apparent-tornado-on-beach-in-south-carolina/6563892/,6abc.com,41.1288481,-74.6868815,South Carolina,33.836081,-81.1637245,,119,294
https://6abc.com/weather/alerts/sandbox.featuredmedia,6abc.com,41.1288481,-74.6868815,Lebanon,33.854721,35.862285,,59,296
https://6abc.com/health/penn-medicine-announces-first-baby-in-area-born-by-uterine-transplant-from-deceased-donor/5831127/,6abc.com,41.1288481,-74.6868815,Afghanistan,33.93911,67.709953,,93,303
https://6abc.com/weather/alerts/newsletter.newsletterHeader,6abc.com,41.1288481,-74.6868815,Columbia,34.0007104,-81.0348144,Richland County,57,310
https://6abc.com/entertainment/jimmy-kimmel-returning-to-host-2020-emmys/6250333/,6abc.com,41.1288481,-74.6868815,LOS ANGELES,34.0522342,-118.2436849,Los Angeles County,123,321
https://6abc.com/topic/science/,6abc.com,41.1288481,-74.6868815,Los Angeles,34.0522342,-118.2436849,Los Angeles County,242,321
https://6abc.com/tag/actor/,6abc.com,41.1288481,-74.6868815,Hollywood,34.0928092,-118.3286614,Los Angeles County,101,329
https://6abc.com/watch/6abc.com_news_200,6abc.com,41.1288481,-74.6868815,Wilmington,34.2103894,-77.8868117,New Hanover County,917,343
https://6abc.com/tag/boats/,6abc.com,41.1288481,-74.6868815,Santa Barbara,34.4208305,-119.6981901,Santa Barbara County,28,355
https://6abc.com/traffic/man-hit-by-suv-on-walnut-street-in-west-philadelphia/5814683/,6abc.com,41.1288481,-74.6868815,New Castle,35.2472869,-97.59976,McClain County,30,398
https://6abc.com/weather/zeta-bringing-gusty-winds-heavy-rain-to-southeast/7441842/,6abc.com,41.1288481,-74.6868815,N.C.,35.7595731,-79.01929969999999,,44,419
https://6abc.com/weather/alerts/,6abc.com,41.1288481,-74.6868815,North Carolina,35.7595731,-79.01929969999999,,308,419
https://6abc.com/society/civil-rights-legend-remembered-through-food/5161246/,6abc.com,41.1288481,-74.6868815,Morrisville,35.823483,-78.8255621,Wake County,40,423
https://6abc.com/teen-shot-multiple-times-in-wilmington/7330469/,6abc.com,41.1288481,-74.6868815,China,35.86166,104.195397,,180,425
https://6abc.com/sports/6abc-sports-flash-did-the-eagles-discover-their-winning-identity/5661947/,6abc.com,41.1288481,-74.6868815,Logan,35.9404623,-97.5247243,Logan County,77,430
https://6abc.com/watch/weather.location,6abc.com,41.1288481,-74.6868815,Las Vegas,36.171563,-115.1391009,Clark County,274,443
https://6abc.com/health/chat-recap-7C-back-to-school-advice-from-nemours-childrens-health-system/6413980/,6abc.com,41.1288481,-74.6868815,Japan,36.204824,138.252924,,28,444
https://6abc.com/society/mom-finds-out-babys-head-shaved-by-childs-father/5600704/,6abc.com,41.1288481,-74.6868815,Calif.,36.778261,-119.4179324,,259,457
https://6abc.com/tag/caught-on-camera/,6abc.com,41.1288481,-74.6868815,California,36.778261,-119.4179324,,1018,457
https://6abc.com/record-breaking-heat-and-fire-danger-in-the-west-mid-atlantic-flood-risk-in-east-/6372743/,6abc.com,41.1288481,-74.6868815,Virginia,37.4315734,-78.6568942,,229,478
https://6abc.com/tag/guns/,6abc.com,41.1288481,-74.6868815,San Francisco,37.7749295,-122.4194155,San Francisco County,137,499
https://6abc.com/5841169/,6abc.com,41.1288481,-74.6868815,Kentucky,37.8393332,-84.2700179,,70,503
https://6abc.com/traffic/police-id-man-killed-in-nj-turnpike-crash-in-carneys-point/6371821/,6abc.com,41.1288481,-74.6868815,Louisville,38.2526647,-85.7584557,Jefferson County,70,520
https://6abc.com/tag/boardwalk/,6abc.com,41.1288481,-74.6868815,Ocean City,38.3365032,-75.0849058,Worcester County,120,524
https://6abc.com/sports/oc-team-honored-after-nearly-missing-disney-competition/5631731/,6abc.com,41.1288481,-74.6868815,OCEAN CITY,38.3365032,-75.0849058,Worcester County,35,524
https://6abc.com/black-history-month-19-the-life-and-legacy-of-cecil-b-moore/5124367/,6abc.com,41.1288481,-74.6868815,West Virginia,38.5976262,-80.4549026,,84,543
https://6abc.com/watch/,6abc.com,41.1288481,-74.6868815,Rehoboth Beach,38.7209454,-75.07601369999999,Sussex County,51,551
https://6abc.com/news/biden-tells-jim-gardner-about-us-response-to-north-korea/1149400/,6abc.com,41.1288481,-74.6868815,D.C.,38.9071923,-77.0368707,District of Columbia,88,572
https://6abc.com/place/center-city-philadelphia/,6abc.com,41.1288481,-74.6868815,District Philly,38.9071923,-77.0368707,District of Columbia,34,572
https://6abc.com/weather/doppler/sw-regional-radar/,6abc.com,41.1288481,-74.6868815,Delaware Beaches,38.9108325,-75.52766989999999,,64,575
https://6abc.com/traffic/,6abc.com,41.1288481,-74.6868815,Del.,38.9108325,-75.52766989999999,,332,575
https://6abc.com/traffic/1-dead-child-critical-after-violent-crash-on-southbound-i-95-in-delaware/5675466/,6abc.com,41.1288481,-74.6868815,DE,38.9108325,-75.52766989999999,,69,575
https://6abc.com/contact-the-action-news-investigation-team/2293235/,6abc.com,41.1288481,-74.6868815,Historic Delaware,38.9108325,-75.52766989999999,,45,575
https://6abc.com/weather/alerts/,6abc.com,41.1288481,-74.6868815,Cape May,38.9351125,-74.90600529999999,Cape May County,364,578
https://6abc.com/5659267/,6abc.com,41.1288481,-74.6868815,Kansas City,39.0997265,-94.5785667,Jackson County,54,604
https://6abc.com/weather/doppler/newsletter.headlines,6abc.com,41.1288481,-74.6868815,Cape May County,39.105884,-74.8273184,Cape May County,262,607
https://6abc.com/weather/cams/weather.location,6abc.com,41.1288481,-74.6868815,Kent County Delaware,39.1440612,-75.4344727,Kent County,492,612
https://6abc.com/tag/dunkin/,6abc.com,41.1288481,-74.6868815,Germantown,39.1731621,-77.2716502,Montgomery County,398,620
https://6abc.com/watch/newsletter.weatherTop,6abc.com,41.1288481,-74.6868815,South Jersey,39.3583238,-74.43744099999999,,613,642
https://6abc.com/news/jim-gardner-one-on-one-with-donald-trump/340437/,6abc.com,41.1288481,-74.6868815,Atlantic City,39.3642834,-74.4229266,Atlantic County,617,643
https://6abc.com/health/art-of-aging-retired-atlantic-city-couple-giving-back-to-community/5389079/,6abc.com,41.1288481,-74.6868815,ATLANTIC CITY,39.3642834,-74.4229266,Atlantic County,95,643
https://6abc.com/politics/marty-small-officially-becomes-acs-newest-mayor/5620452/,6abc.com,41.1288481,-74.6868815,Atlantic City's,39.3642834,-74.4229266,Atlantic County,58,643
https://6abc.com/health/press-and-hover---todays-tip/5607745/,6abc.com,41.1288481,-74.6868815,Galloway Township,39.4928235,-74.5596879,Atlantic County,192,659
https://6abc.com/weather/doppler/mid-atlantic-radar/,6abc.com,41.1288481,-74.6868815,Atlantic County,39.5333379,-74.6868815,Atlantic County,294,662
https://6abc.com/weather/alerts/?zone=,6abc.com,41.1288481,-74.6868815,New Jersey: Atlantic,39.5333379,-74.6868815,Atlantic County,55,662
https://6abc.com/fire-causes-significant-damage-at-home-in-delaware/5669333/,6abc.com,41.1288481,-74.6868815,New Castle County,39.5392979,-75.667356,New Castle County,96,663
https://6abc.com/watch/6abc.com_weather_120,6abc.com,41.1288481,-74.6868815,Atlantic City Expressway,39.5628469,-74.7514005,,36,667
https://6abc.com/watch/6abc.com_weather_200,6abc.com,41.1288481,-74.6868815,Franklinville,39.61779689999999,-75.080747,Gloucester County,86,673
https://6abc.com/entertainment/new-dine-in-theater-coming-to-center-city-/5659972/,6abc.com,41.1288481,-74.6868815,Hammonton,39.6365056,-74.8023853,Atlantic County,304,676
https://6abc.com/family/preschool-students-support-classmate-at-courthouse-adoption/5834633/,6abc.com,41.1288481,-74.6868815,Gloucester County,39.7103023,-75.1078332,Gloucester County,143,690
https://6abc.com/shooting-under-investigation-in-sicklerville-new-jersey/5642634/?fbclid=IwAR1VlZoABKnJ84a23Ug2qXFrNno2ZL8SUc1N2ss_rueUUVP9Yuh9cSdZBk4,6abc.com,41.1288481,-74.6868815,Sicklerville,39.7172152,-74.9697707,Camden County,29,692
https://6abc.com/politics/pandemic-restrictions-to-ease-in-12-more-pa-counties-/6183773/,6abc.com,41.1288481,-74.6868815,Montgomery County,39.7620028,-84.3542049,Montgomery County,392,707
https://6abc.com/5574829/,6abc.com,41.1288481,-74.6868815,West Deptford,39.8318378,-75.1895576,Gloucester County,40,736
https://6abc.com/traffic/,6abc.com,41.1288481,-74.6868815,Gibbsboro,39.8381698,-74.9648887,Camden County,30,739
https://6abc.com/5744690/,6abc.com,41.1288481,-74.6868815,Burlington County,39.8558488,-74.6868815,Burlington County,502,746
https://6abc.com/community-events/camden-co-freeholders-hold-senior-health-fair/5588923/,6abc.com,41.1288481,-74.6868815,Camden County,39.8592439,-75.0143824,Camden County,147,748
https://6abc.com/weather/alerts/community.schoolclosings,6abc.com,41.1288481,-74.6868815,Delaware County,39.907793,-75.3878525,Delaware County,1259,781
https://6abc.com/traffic/,6abc.com,41.1288481,-74.6868815,Southwest Philadelphia,39.9111521,-75.23045479999999,Philadelphia County,92,784
https://6abc.com/watch/extras.reporttypo,6abc.com,41.1288481,-74.6868815,Thornbury Township,39.9142364,-75.55678209999999,Chester County,155,785
https://6abc.com/about/newsteam/feed.fbFeed,6abc.com,41.1288481,-74.6868815,South Philly,39.9256138,-75.1694502,Philadelphia County,1372,793
https://6abc.com/philadelphia-police-charge-suspected-driver-in-street-racing-crash-/5601206/,6abc.com,41.1288481,-74.6868815,South Philadelphia,39.9256138,-75.1694502,Philadelphia County,774,793
https://6abc.com/5643438/,6abc.com,41.1288481,-74.6868815,Cherry Hill,39.926813,-75.0246312,Camden County,416,795
https://6abc.com/place/old-city-philadelphia/,6abc.com,41.1288481,-74.6868815,Old City,39.9500455,-75.1438117,Philadelphia County,61,823
https://6abc.com/community-events/2019-juneteenth-parade-/5359115/,6abc.com,41.1288481,-74.6868815,Center City Surveillance,39.9509036,-75.1574567,Philadelphia County,637,827
https://6abc.com/weather/action-news-3pm-update/4511708/,6abc.com,41.1288481,-74.6868815,Center City,39.9509036,-75.1574567,Philadelphia County,749,827
https://6abc.com/sports/photos-williamstown-continues-south-jersey-high-school-football-dominance-/5630983/,6abc.com,41.1288481,-74.6868815,Center City ',39.9509036,-75.1574567,Philadelphia County,96,827
https://6abc.com/traffic/part-of-schuylkill-expressway-eb-remains-closed-tonight/5611028/,6abc.com,41.1288481,-74.6868815,Center City Philadelphia,39.9509036,-75.1574567,Philadelphia County,36,827
https://6abc.com/sandbox/analytics/6abc.com_business_120,6abc.com,41.1288481,-74.6868815,Philadelphia,39.9525839,-75.1652215,Philadelphia County,175087,828
https://6abc.com/fashion/sag-awards-red-carpet-fashion-photos/5108836/,6abc.com,41.1288481,-74.6868815,Toms River,39.9537358,-74.1979458,Ocean County,398,833
https://6abc.com/society/bensalem-student-honored-for-saving-friends-life/5847356/,6abc.com,41.1288481,-74.6868815,Upper Darby,39.9593175,-75.2878235,Delaware County,111,838
https://6abc.com/5664252/,6abc.com,41.1288481,-74.6868815,West Phil,39.9600149,-75.2248702,Philadelphia County,1326,839
https://6abc.com/weather/doppler/6abc.com_business_200,6abc.com,41.1288481,-74.6868815,Ocean County,39.9652553,-74.3118212,Ocean County,267,843
https://6abc.com/society/-dream-ride-2019-stops-in-king-of-prussia/5486692/,6abc.com,41.1288481,-74.6868815,Kensington,39.9934039,-75.1179823,Philadelphia County,621,871
https://6abc.com/zoo-creates-panic-with-missing-cougar-alert/5579023/,6abc.com,41.1288481,-74.6868815,Chester County,40.0010204,-75.8069082,Chester County,295,875
https://6abc.com/traffic/collision-sends-tire-into-vehicle-on-schuylkill-expressway-police/6339969/,6abc.com,41.1288481,-74.6868815,North Philadelphia Police,40.0145387,-75.1311264,Philadelphia County,37,885
https://6abc.com/philadelphia/,6abc.com,41.1288481,-74.6868815,North Philly,40.0145387,-75.1311264,Philadelphia County,93,885
https://6abc.com/source-2nd-suspect-confesses-in-toddler-shooting-death-/5639409/,6abc.com,41.1288481,-74.6868815,North Philadelphia,40.0145387,-75.1311264,Philadelphia County,403,885
https://6abc.com/watch/6abc.com_news_200,6abc.com,41.1288481,-74.6868815,Hunting Park,40.0150078,-75.14723049999999,Philadelphia County,96,887
https://6abc.com/archbishop-carroll-lockdown-lifted-no-weapon-found/5659002/,6abc.com,41.1288481,-74.6868815,Radnor Township,40.043912,-75.3754599,Delaware County,35,911
https://6abc.com/travel/discover-fall-fun-in-lancaster-county/6414392/,6abc.com,41.1288481,-74.6868815,Lancaster County,40.0466571,-76.17837390000001,Lancaster County,48,913
https://6abc.com/tag/fire/,6abc.com,41.1288481,-74.6868815,Burlington Township,40.0561471,-74.84588219999999,Burlington County,40,922
https://6abc.com/weather/location/6abc.com_entertainment_200,6abc.com,41.1288481,-74.6868815,New Jersey,40.0583238,-74.4056612,,9879,926
https://6abc.com/health/researchers-testing-plasma-from-covid-19-survivors-to-treat-other-active-infections/6244832/,6abc.com,41.1288481,-74.6868815,N.J.,40.0583238,-74.4056612,,1070,926
https://6abc.com/weather/alerts/,6abc.com,41.1288481,-74.6868815,New Jersey:,40.0583238,-74.4056612,,107,926
https://6abc.com/tag/new-jersey/,6abc.com,41.1288481,-74.6868815,New Jersey's,40.0583238,-74.4056612,,82,926
https://6abc.com/traffic/man-struck-killed-by-box-truck-on-black-horse-pike-/6421860/,6abc.com,41.1288481,-74.6868815,New Jersey -,40.0583238,-74.4056612,,45,926
https://6abc.com/weather/alerts/,6abc.com,41.1288481,-74.6868815,New Castle New Jersey,40.0583238,-74.4056612,,57,926
https://6abc.com/,6abc.com,41.1288481,-74.6868815,New Jersey Police,40.0583238,-74.4056612,,69,926
https://6abc.com/,6abc.com,41.1288481,-74.6868815,Bustleton,40.0983474,-75.04713819999999,Philadelphia County,69,949
https://6abc.com/,6abc.com,41.1288481,-74.6868815,King of Prussia,40.1012856,-75.3835525,Montgomery County,96,952
https://6abc.com/weather/severe-storms-rip-through-delaware-valley/6229334/,6abc.com,41.1288481,-74.6868815,Plymouth Meeting,40.1023319,-75.2743467,Montgomery County,43,954
https://6abc.com/traffic/,6abc.com,41.1288481,-74.6868815,Plymouth Township,40.1082672,-75.30623260000002,Montgomery County,41,956
https://6abc.com/about/newsteam/jeff-skversky/,6abc.com,41.1288481,-74.6868815,Bensalem,40.1186944,-74.93045959999999,Bucks County,240,960
https://6abc.com/place/abington-township/,6abc.com,41.1288481,-74.6868815,Abington,40.1240795,-75.11951069999999,Montgomery County,103,962
https://6abc.com/weather/doppler/window.load,6abc.com,41.1288481,-74.6868815,Cumberland County,40.1299841,-77.2405153,Cumberland County,547,966
https://6abc.com/tag/entertainment/,6abc.com,41.1288481,-74.6868815,Phoenixville,40.1303822,-75.51491279999999,Chester County,34,967
https://6abc.com/jury-deadlocks-in-fmr-bordentown-twp-police-chiefs-hate-crime-trial/5611363/,6abc.com,41.1288481,-74.6868815,Bordentown Township,40.1480827,-74.69457369999999,Burlington County,68,972
https://6abc.com/community-events/hatboro-horsham-education-foundation-kicks-off-girls-steam/5565521/,6abc.com,41.1288481,-74.6868815,Hatboro,40.1742757,-75.10683879999999,Montgomery County,51,988
https://6abc.com/huddle/,6abc.com,41.1288481,-74.6868815,North Penn,40.2400103,-75.3178952,Montgomery County,77,1018
https://6abc.com/weather/alerts/6abc.com_newssmall_120,6abc.com,41.1288481,-74.6868815,Ocean,40.2645806,-74.0420699,Monmouth County,284,1025
https://6abc.com/action-news-morning-update/6366923/,6abc.com,41.1288481,-74.6868815,Harleysville,40.2795476,-75.3871206,Montgomery County,64,1030
https://6abc.com/tag/jim-gardner-one-on-one/,6abc.com,41.1288481,-74.6868815,North Korea,40.339852,127.510093,,117,1058
https://6abc.com/video-may-be-to-blame-for-fatal-berks-county-crash/5586094/,6abc.com,41.1288481,-74.6868815,Berks County,40.3451566,-75.9927652,Berks County,1402,1059
https://6abc.com/philadelphia-averaging-roughly-1-murder-a-day-to-start-2020/5847230/,6abc.com,41.1288481,-74.6868815,Bucks County,40.4107964,-75.2479061,Bucks County,1067,1078
https://6abc.com/weather/code-blue-issued-in-bucks-county/5930059/,6abc.com,41.1288481,-74.6868815,Upper Bucks County,40.4107964,-75.2479061,Bucks County,30,1078
https://6abc.com/tag/severe-weather/,6abc.com,41.1288481,-74.6868815,Bucks County EF2,40.4107964,-75.2479061,Bucks County,34,1078
https://6abc.com/traffic/11-year-old-nj-boy-sole-survivor-of-crash-that-killed-parents-sister/5481025/,6abc.com,41.1288481,-74.6868815,Middlesex County,40.4111363,-74.35874729999999,Middlesex County,127,1079
https://6abc.com/watch/feed.fbAd,6abc.com,41.1288481,-74.6868815,Spain,40.46366700000001,-3.74922,,37,1093
https://6abc.com/business/ford-recalls-over-375k-explorers-to-fix-suspension-problem/7670086/,6abc.com,41.1288481,-74.6868815,Indiana,40.5512165,-85.60236429999999,,74,1107
https://6abc.com/traffic/man-killed-woman-injured-after-being-hit-by-2-vehicles/5833666/,6abc.com,41.1288481,-74.6868815,Bound Brook,40.56843629999999,-74.53848889999999,Somerset County,34,1112
https://6abc.com/community-events/what-is-philly-proud/2408672/,6abc.com,41.1288481,-74.6868815,Lehigh Valley,40.58336389999999,-75.50437610000002,,35,1117
https://6abc.com/action-news-morning-update/5591055/,6abc.com,41.1288481,-74.6868815,Bethlehem,40.6259316,-75.37045789999999,Northampton County,179,1124
https://6abc.com/politics/womens-march-2019-demonstrations-around-the-united-states-photos/5097250/,6abc.com,41.1288481,-74.6868815,Illinois,40.6331249,-89.3985283,,117,1126
https://6abc.com/sports/mlb-2020-playoffs-wild-card-standings-playoff-picture-and-postseason-format/6413680/,6abc.com,41.1288481,-74.6868815,Port Richmond,40.6339267,-74.13606519999999,Richmond County,67,1127
https://6abc.com/weather/alerts/community.submitevent,6abc.com,41.1288481,-74.6868815,Union,40.6595001,-74.2883536,Union County,56,1135
https://6abc.com/sports/ben-simmons-donates-600-coats-to-west-philly-students/5625344/,6abc.com,41.1288481,-74.6868815,Hard Rock's,40.6805636,-111.9540807,Salt Lake County,36,1142
https://6abc.com/health/pfizer-mid-november-earliest-it-can-seek-covid-vaccine-ok/7077971/,6abc.com,41.1288481,-74.6868815,NEW YORK,40.7127753,-74.0059728,,126,1151
https://6abc.com/elderly-woman-attacked-by-man-with-over-100-prior-arrests/6250400/,6abc.com,41.1288481,-74.6868815,New York,40.7127753,-74.0059728,,310,1151
https://6abc.com/arrest-made-in-assault-of-actor-rick-moranis-in-new-york-city/7963525/,6abc.com,41.1288481,-74.6868815,New York City,40.7127753,-74.0059728,,173,1151
https://6abc.com/tag/shooting/,6abc.com,41.1288481,-74.6868815,Jersey City,40.7177545,-74.0431435,Hudson County,109,1152
https://6abc.com/food/-the-best-of-philly-for-croissants/5470056/,6abc.com,41.1288481,-74.6868815,K'Far,40.7209634,-73.9585938,Kings County,33,1155
https://6abc.com/18-year-old-college-student-stabbed-to-death-police-say/5749349/,6abc.com,41.1288481,-74.6868815,Manhattan,40.7830603,-73.9712488,New York County,39,1176
https://6abc.com/watch/extras.reporttypo,6abc.com,41.1288481,-74.6868815,Long Island,40.789142,-73.13496099999999,,84,1180
https://6abc.com/traffic/pa-turnpike-crash-3-dead-from-nyc-2-from-pa-identified/5818162/,6abc.com,41.1288481,-74.6868815,Bronx,40.8447819,-73.8648268,Bronx County,52,1191
https://6abc.com/community-events/cinco-de-marco-with-philadelphia-union/5286438/,6abc.com,41.1288481,-74.6868815,Pa.,41.2033216,-77.1945247,,2025,1240
https://6abc.com/suspect-arrested-in-drive-by-shooting-outside-courthouse/6424424/,6abc.com,41.1288481,-74.6868815,Penn State,41.2033216,-77.1945247,,160,1240
https://6abc.com/weather/doppler/stormtracker-6---north-view/,6abc.com,41.1288481,-74.6868815,Eastern Chester,41.3545381,-74.2770948,Orange County,117,1255
https://6abc.com/watch/newsletter.promoTop,6abc.com,41.1288481,-74.6868815,Italy,41.87194,12.56738,,62,1299
https://6abc.com/watch/sandbox.analytics,6abc.com,41.1288481,-74.6868815,Chicago,41.8781136,-87.6297982,Cook County,563,1301
https://6abc.com/sports/lions-hire-former-eagles-db-coach-cory-undlin-as-dc/5844560/,6abc.com,41.1288481,-74.6868815,Detroit,42.331427,-83.0457538,Wayne County,46,1336
https://6abc.com/sports/2019-20-nba-league-pass-rankings/5613533/,6abc.com,41.1288481,-74.6868815,Boston,42.3600825,-71.0588801,Suffolk County,80,1340
https://6abc.com/5663813/,6abc.com,41.1288481,-74.6868815,Massachusetts,42.4072107,-71.3824374,,57,1346
https://6abc.com/weather/doppler/stormtracker-6---metro-view/,6abc.com,41.1288481,-74.6868815,Kent County,43.0097027,-85.52002399999999,Kent County,29,1381
https://6abc.com/weather/drone-video-shows-beautiful-fall-foliage-expected-in-the-upcoming-month/5561273/,6abc.com,41.1288481,-74.6868815,New Hampshire,43.1938516,-71.5723953,,87,1398
https://6abc.com/traffic/,6abc.com,41.1288481,-74.6868815,Buena Vista Township,43.4508281,-83.8863428,Saginaw County,51,1409
https://6abc.com/community-events/final-goodbye-for-nj-officer-who-died-after-life-saving-act/6418428/,6abc.com,41.1288481,-74.6868815,Bridgeton,44.0548021,-70.7128685,Cumberland County,95,1426
https://6abc.com/5577064/,6abc.com,41.1288481,-74.6868815,Idaho,44.0682019,-114.7420408,,34,1427
https://6abc.com/weather/doppler/newsletter.headlinesTop,6abc.com,41.1288481,-74.6868815,Eastern Monmouth,44.24284859999999,-69.9783834,Kennebec County,126,1434
https://6abc.com/watch/newsletter.headlines,6abc.com,41.1288481,-74.6868815,Michigan,44.3148443,-85.60236429999999,,276,1437
https://6abc.com/weather/alerts/feed.msn,6abc.com,41.1288481,-74.6868815,Burlington,44.4758825,-73.21207199999999,Chittenden County,227,1441
https://6abc.com/traffic/tractor-trailer-strikes-bridge-in-prospect-park/5620291/,6abc.com,41.1288481,-74.6868815,Prospect Park,44.9710398,-93.2152546,Hennepin County,35,1452
https://6abc.com/watch/newsletter.newsletterHeader,6abc.com,41.1288481,-74.6868815,France,46.227638,2.213749,,47,1474
https://6abc.com/weather/snowstorm-hits-northern-rocky-mountains/5577064/,6abc.com,41.1288481,-74.6868815,Montana,46.8796822,-110.3625658,,104,1481
https://6abc.com/tag/free-stuff/,6abc.com,41.1288481,-74.6868815,Santa,47.150186,-116.4490503,Benewah County,41,1487
https://6abc.com/amp/weather/snowstorm-hits-northern-rocky-mountains/5577064/,6abc.com,41.1288481,-74.6868815,Washington,47.7510741,-120.7401386,,362,1498
https://6abc.com/weather/,6abc.com,41.1288481,-74.6868815,Jersey,49.2137711,-2.1357662,,376,1508
https://6abc.com/5623787/,6abc.com,41.1288481,-74.6868815,Czech Republic,49.81749199999999,15.472962,,36,1509
https://6abc.com/society/meghan-and-harry-photos-the-duke-and-duchess-of-sussex-through-the-years/4877737/,6abc.com,41.1288481,-74.6868815,Britain,55.378051,-3.435973,,48,1517
https://6abc.com/food/6-great-spots-for-ice-cream-water-ice-and-more-icy-treats/6304902/,6abc.com,41.1288481,-74.6868815,Canada,56.130366,-106.346771,,122,1518
